user_id,variant,region,device,session_minutes,purchased
2200,control,West,mobile,2.438,0
2201,treatment,West,mobile,13.013,0
2202,control,Northeast,desktop,8.071,0
2203,treatment,West,mobile,3.344,0
2204,control,South,desktop,6.536,1
2205,treatment,West,mobile,1.427,0
2206,treatment,West,desktop,12.21,0
2207,treatment,South,mobile,7.243,0
2208,treatment,Midwest,mobile,0.409,0
2209,control,South,desktop,3.767,0
2210,control,Mountain,mobile,5.852,0
2211,treatment,West,desktop,0.817,0
2212,treatment,South,desktop,0.651,0
2213,treatment,Northeast,mobile,3.051,0
2214,treatment,Mountain,mobile,8.939,1
2215,control,Northeast,desktop,5.976,0
2216,treatment,South,desktop,5.761,0
2217,treatment,Mountain,mobile,4.232,0
2218,control,Northeast,desktop,8.787,0
2219,treatment,West,mobile,2.325,0
2220,control,South,desktop,8.426,0
2221,control,South,mobile,7.077,0
2222,treatment,Midwest,mobile,8.974,0
2223,treatment,Northeast,desktop,2.945,0
2224,control,Northeast,mobile,7.042,0
2225,control,Northeast,mobile,1.398,0
2226,treatment,Northeast,mobile,12.129,0
2227,treatment,Mountain,desktop,2.25,0
2228,treatment,West,mobile,16.335,0
2229,control,South,desktop,8.635,1
2230,treatment,Northeast,mobile,9.313,0
2231,control,South,desktop,2.315,0
2232,control,South,mobile,6.492,0
2233,treatment,West,desktop,8.163,0
2234,treatment,South,desktop,5.128,0
2235,treatment,South,mobile,3.055,0
2236,treatment,Midwest,desktop,6.101,0
2237,control,Midwest,mobile,12.846,0
2238,treatment,Mountain,desktop,12.393,0
2239,control,West,mobile,5.99,0
2240,control,Mountain,mobile,2.875,0
2241,control,Northeast,desktop,11.72,0
2242,treatment,West,desktop,4.618,0
2243,treatment,West,mobile,2.042,0
2244,treatment,Northeast,mobile,2.46,0
2245,control,Midwest,desktop,4.52,0
2246,control,South,desktop,8.115,0
2247,control,West,mobile,11.877,0
2248,control,South,mobile,2.528,0
2249,control,West,mobile,15.761,0
2250,treatment,West,desktop,4.503,0
2251,control,West,desktop,1.574,0
2252,treatment,Northeast,mobile,16.237,0
2253,treatment,South,desktop,1.58,1
2254,treatment,Mountain,mobile,3.64,0
2255,control,Mountain,mobile,15.242,0
2256,control,South,mobile,8.516,0
2257,treatment,Mountain,desktop,1.844,0
2258,control,Midwest,desktop,2.418,0
2259,control,West,mobile,1.984,0
2260,treatment,South,mobile,11.081,1
2261,treatment,West,desktop,5.289,0
2262,control,West,mobile,15.077,0
2263,control,Northeast,desktop,1.79,0
2264,control,South,mobile,2.764,0
2265,control,West,mobile,2.749,0
2266,control,West,mobile,1.84,0
2267,treatment,Northeast,mobile,4.888,1
2268,treatment,Midwest,desktop,3.761,0
2269,control,West,mobile,1.137,0
2270,control,West,desktop,1.075,1
2271,control,Mountain,mobile,6.193,1
2272,treatment,Midwest,mobile,2.044,0
2273,treatment,Midwest,mobile,0.898,0
2274,treatment,Midwest,mobile,6.101,0
2275,treatment,South,mobile,3.46,0
2276,control,Northeast,desktop,0.322,0
2277,control,Midwest,desktop,1.963,0
2278,control,West,desktop,2.777,1
2279,control,West,desktop,3.681,1
2280,treatment,South,mobile,1.982,0
2281,control,West,mobile,13.981,0
2282,control,Northeast,mobile,2.006,0
2283,control,West,desktop,3.908,0
2284,treatment,Mountain,mobile,1.648,0
2285,treatment,Northeast,mobile,1.136,0
2286,control,West,desktop,1.613,1
2287,treatment,West,desktop,5.145,0
2288,control,Midwest,mobile,4.049,0
2289,control,Midwest,mobile,5.794,0
2290,treatment,Northeast,mobile,3.594,0
2291,treatment,West,mobile,6.197,0
2292,control,Midwest,mobile,10.262,0
2293,treatment,South,mobile,0.68,0
2294,treatment,West,mobile,3.918,0
2295,control,West,desktop,0.913,0
2296,control,West,mobile,8.011,0
2297,control,Northeast,desktop,4.935,0
2298,treatment,Midwest,mobile,7.805,0
2299,control,West,mobile,4.341,0
2300,control,South,mobile,3.233,0
2301,control,West,mobile,1.051,0
2302,control,Midwest,mobile,5.947,0
2303,treatment,Northeast,desktop,4.003,0
2304,control,Northeast,mobile,0.868,0
2305,treatment,Mountain,mobile,2.462,0
2306,treatment,Northeast,desktop,8.094,0
2307,control,Mountain,mobile,3.263,1
2308,control,Midwest,desktop,7.103,0
2309,treatment,Northeast,mobile,2.49,0
2310,control,Northeast,mobile,1.18,0
2311,treatment,Midwest,desktop,3.539,1
2312,control,West,mobile,8.085,0
2313,control,Midwest,desktop,6.816,0
2314,treatment,West,mobile,3.687,0
2315,control,Mountain,mobile,0.716,0
2316,control,West,desktop,9.869,0
2317,treatment,South,desktop,5.725,0
2318,control,Midwest,mobile,8.694,0
2319,treatment,Northeast,mobile,8.795,1
2320,treatment,Mountain,mobile,3.217,0
2321,treatment,Northeast,mobile,16.589,0
2322,treatment,Mountain,desktop,4.595,0
2323,control,Northeast,mobile,2.021,0
2324,control,West,mobile,4.358,0
2325,treatment,West,mobile,7.267,1
2326,control,Northeast,desktop,2.522,1
2327,control,Midwest,desktop,1.48,0
2328,treatment,Northeast,desktop,9.05,0
2329,control,Northeast,mobile,1.478,0
2330,treatment,Mountain,mobile,9.237,0
2331,treatment,Northeast,mobile,6.616,0
2332,treatment,Midwest,mobile,8.705,0
2333,treatment,West,mobile,5.752,0
2334,treatment,West,mobile,3.43,0
2335,treatment,Midwest,mobile,3.886,0
2336,treatment,West,mobile,2.942,0
2337,treatment,Midwest,desktop,11.295,0
2338,control,Midwest,desktop,2.215,0
2339,treatment,South,mobile,7.204,0
2340,treatment,West,mobile,8.975,1
2341,control,Northeast,desktop,6.033,0
2342,treatment,Midwest,desktop,3.288,0
2343,treatment,South,desktop,6.723,0
2344,control,Northeast,mobile,3.335,0
2345,treatment,Midwest,mobile,6.728,0
2346,control,South,desktop,11.262,0
2347,treatment,West,desktop,9.804,0
2348,control,Northeast,mobile,6.351,0
2349,treatment,South,desktop,3.291,0
2350,treatment,West,desktop,9.797,0
2351,control,South,desktop,4.691,0
2352,treatment,Northeast,desktop,3.064,0
2353,control,West,mobile,12.919,0
2354,treatment,Midwest,desktop,5.892,0
2355,control,West,mobile,7.75,0
2356,control,Mountain,desktop,6.389,0
2357,treatment,Northeast,desktop,0.324,0
2358,control,Midwest,mobile,3.122,0
2359,treatment,South,mobile,12.498,0
2360,treatment,Mountain,mobile,4.979,0
2361,control,Midwest,mobile,7.168,0
2362,control,West,mobile,2.135,0
2363,treatment,West,mobile,8.602,0
2364,treatment,Midwest,mobile,5.148,0
2365,treatment,South,mobile,2.331,0
2366,control,Midwest,desktop,1.859,0
2367,control,Northeast,desktop,9.818,0
2368,treatment,Mountain,desktop,2.864,0
2369,control,South,mobile,2.756,0
2370,treatment,West,mobile,5.687,1
2371,treatment,West,mobile,4.21,0
2372,control,Northeast,mobile,1.305,0
2373,treatment,Midwest,mobile,4.361,0
2374,treatment,Midwest,desktop,3.765,0
2375,treatment,West,desktop,8.666,0
2376,treatment,Mountain,mobile,3.997,0
2377,treatment,West,mobile,7.437,0
2378,control,Northeast,desktop,7.037,0
2379,control,Northeast,mobile,8.732,0
2380,treatment,West,mobile,16.967,0
2381,control,West,mobile,5.394,0
2382,treatment,Mountain,desktop,4.845,0
2383,control,South,mobile,1.654,0
2384,treatment,Mountain,desktop,4.816,0
2385,treatment,Mountain,desktop,12.35,0
2386,control,Midwest,mobile,3.541,0
2387,control,Northeast,desktop,3.418,0
2388,treatment,Northeast,mobile,11.751,0
2389,treatment,West,mobile,7.534,0
2390,control,Midwest,mobile,6.687,0
2391,control,Northeast,mobile,4.93,0
2392,control,South,mobile,7.668,0
2393,control,Mountain,mobile,3.908,0
2394,control,West,desktop,3.526,0
2395,control,West,desktop,4.042,0
2396,treatment,South,mobile,17.752,0
2397,treatment,Midwest,desktop,4.162,0
2398,control,West,desktop,11.99,0
2399,control,South,mobile,2.322,0
2400,control,South,desktop,3.424,0
2401,treatment,West,mobile,5.935,1
2402,treatment,South,mobile,0.366,0
2403,control,Mountain,desktop,1.028,0
2404,control,Northeast,mobile,15.158,0
2405,treatment,West,mobile,2.994,0
2406,control,South,mobile,11.059,0
2407,control,South,mobile,1.798,0
2408,treatment,Mountain,desktop,7.728,0
2409,control,Northeast,mobile,3.569,0
2410,treatment,West,mobile,3.399,0
2411,control,Mountain,mobile,8.054,0
2412,control,South,desktop,3.68,0
2413,control,Midwest,mobile,7.178,0
2414,treatment,West,mobile,4.027,0
2415,control,South,desktop,3.327,0
2416,treatment,West,mobile,2.257,0
2417,treatment,Midwest,mobile,9.604,0
2418,treatment,South,mobile,4.098,1
2419,control,Mountain,desktop,1.539,0
2420,control,Midwest,desktop,2.08,0
2421,control,Midwest,mobile,4.488,0
2422,control,West,mobile,4.413,0
2423,treatment,Midwest,desktop,4.394,0
2424,control,Northeast,mobile,5.23,0
2425,control,Northeast,mobile,3.583,0
2426,control,West,mobile,0.846,1
2427,treatment,Midwest,desktop,2.661,0
2428,control,South,mobile,12.771,0
2429,control,Northeast,mobile,8.49,0
2430,treatment,Mountain,mobile,11.199,0
2431,control,Northeast,mobile,0.664,0
2432,control,South,desktop,7.256,0
2433,control,South,mobile,2.827,0
2434,treatment,West,mobile,5.14,0
2435,treatment,Midwest,mobile,0.231,1
2436,control,Mountain,desktop,0.826,0
2437,control,Midwest,desktop,8.191,0
2438,control,West,mobile,4.87,0
2439,treatment,Northeast,desktop,16.501,0
2440,control,Mountain,mobile,3.001,0
2441,control,West,desktop,19.088,0
2442,treatment,West,mobile,6.37,1
2443,treatment,Midwest,mobile,2.487,1
2444,treatment,West,mobile,2.985,0
2445,control,West,mobile,8.422,0
2446,control,Midwest,mobile,1.774,0
2447,control,Midwest,mobile,2.071,0
2448,control,South,mobile,8.135,0
2449,control,Northeast,desktop,9.396,0
2450,treatment,Northeast,mobile,6.654,0
2451,control,Midwest,mobile,1.86,0
2452,treatment,Northeast,desktop,3.106,0
2453,control,South,mobile,2.564,0
2454,control,Midwest,desktop,6.961,0
2455,control,Mountain,mobile,5.352,0
2456,treatment,West,mobile,3.901,0
2457,treatment,South,desktop,5.504,1
2458,control,Mountain,mobile,3.77,0
2459,treatment,Mountain,desktop,7.047,0
2460,control,Midwest,desktop,0.773,0
2461,control,West,desktop,3.605,0
2462,treatment,South,mobile,4.464,0
2463,control,South,mobile,3.687,0
2464,treatment,West,mobile,1.931,0
2465,control,Northeast,mobile,8.127,1
2466,control,Northeast,mobile,2.582,1
2467,treatment,West,mobile,6.108,0
2468,control,West,mobile,14.987,0
2469,control,Mountain,desktop,5.904,0
2470,control,West,mobile,8.327,0
2471,control,Mountain,mobile,0.41,0
2472,control,South,mobile,1.088,0
2473,treatment,Northeast,mobile,9.726,0
2474,treatment,West,mobile,5.684,0
2475,treatment,Midwest,mobile,2.648,0
2476,control,Mountain,mobile,3.369,0
2477,control,Midwest,desktop,3.967,1
2478,control,Midwest,mobile,5.247,0
2479,control,Northeast,desktop,1.491,0
2480,treatment,Mountain,desktop,5.437,0
2481,control,Mountain,mobile,1.861,0
2482,treatment,Northeast,mobile,7.07,0
2483,control,Northeast,desktop,9.538,0
2484,control,South,mobile,16.16,1
2485,treatment,West,mobile,8.118,0
2486,treatment,Northeast,mobile,7.377,0
2487,treatment,Mountain,mobile,5.916,0
2488,treatment,West,desktop,15.392,0
2489,treatment,Mountain,desktop,8.171,0
2490,treatment,West,desktop,1.629,0
2491,control,West,mobile,1.493,0
2492,control,South,desktop,1.078,1
2493,treatment,Mountain,desktop,2.679,1
2494,control,Midwest,mobile,8.886,0
2495,treatment,Midwest,mobile,2.21,1
2496,control,South,desktop,5.271,1
2497,treatment,West,mobile,3.137,0
2498,control,Mountain,mobile,5.796,0
2499,control,South,mobile,15.012,0
2500,treatment,West,mobile,6.061,0
2501,treatment,West,mobile,8.846,0
2502,control,South,desktop,17.13,0
2503,control,West,mobile,4.745,0
2504,treatment,West,mobile,5.121,0
2505,treatment,Mountain,desktop,2.722,0
2506,control,West,mobile,1.564,0
2507,control,West,desktop,2.23,1
2508,control,West,desktop,4.416,0
2509,control,West,desktop,1.552,0
2510,treatment,Midwest,mobile,1.372,0
2511,control,Midwest,desktop,2.43,0
2512,control,West,mobile,1.538,0
2513,control,Northeast,desktop,2.766,0
2514,control,South,mobile,3.312,0
2515,treatment,Midwest,desktop,1.918,0
2516,control,Midwest,mobile,9.375,0
2517,treatment,West,desktop,1.597,0
2518,treatment,South,mobile,16.609,0
2519,treatment,Midwest,desktop,4.307,0
2520,control,West,mobile,9.39,0
2521,control,West,desktop,8.958,0
2522,treatment,Northeast,mobile,1.628,0
2523,control,South,mobile,5.923,0
2524,control,Mountain,mobile,3.739,0
2525,treatment,Northeast,mobile,4.12,0
2526,treatment,South,mobile,15.165,0
2527,control,South,mobile,3.426,0
2528,control,West,mobile,11.152,0
2529,treatment,Midwest,mobile,5.602,0
2530,control,Midwest,mobile,6.337,0
2531,treatment,West,desktop,2.968,0
2532,treatment,South,mobile,8.503,0
2533,treatment,Northeast,mobile,9.19,0
2534,treatment,West,mobile,3.667,0
2535,control,West,desktop,3.079,0
2536,control,Mountain,mobile,0.369,0
2537,control,West,mobile,4.989,0
2538,treatment,Midwest,mobile,8.545,0
2539,control,Midwest,mobile,12.018,0
2540,treatment,Midwest,desktop,4.424,0
2541,treatment,Midwest,mobile,3.787,0
2542,treatment,Mountain,desktop,7.006,0
2543,treatment,South,mobile,11.534,0
2544,control,West,mobile,1.897,0
2545,control,Northeast,mobile,2.789,0
2546,treatment,West,mobile,9.016,0
2547,control,Northeast,mobile,0.795,0
2548,control,South,mobile,6.119,0
2549,control,West,mobile,2.636,0
2550,control,South,mobile,1.939,0
2551,treatment,West,desktop,13.185,0
2552,control,South,mobile,1.944,0
2553,control,West,mobile,11.018,0
2554,treatment,West,mobile,6.744,0
2555,treatment,Northeast,mobile,6.171,0
2556,treatment,West,desktop,8.415,0
2557,control,Northeast,mobile,9.113,0
2558,control,South,mobile,2.033,0
2559,control,Northeast,desktop,3.92,0
2560,control,West,desktop,5.171,0
2561,control,Mountain,mobile,1.078,0
2562,control,Midwest,mobile,2.124,0
2563,treatment,West,desktop,5.301,0
2564,treatment,Mountain,desktop,4.442,1
2565,treatment,Northeast,desktop,3.054,1
2566,treatment,South,desktop,5.845,0
2567,treatment,South,desktop,10.889,0
2568,treatment,South,desktop,10.917,0
2569,control,Midwest,mobile,2.529,0
2570,treatment,South,mobile,2.892,0
2571,control,South,desktop,3.535,0
2572,treatment,South,mobile,3.525,0
2573,treatment,South,mobile,2.506,0
2574,treatment,Midwest,desktop,8.222,0
2575,control,West,mobile,6.738,0
2576,treatment,Mountain,desktop,0.918,1
2577,treatment,West,mobile,11.981,0
2578,control,South,desktop,5.021,0
2579,control,Northeast,desktop,2.799,0
2580,treatment,Midwest,mobile,2.063,0
2581,control,South,mobile,6.434,0
2582,control,Northeast,mobile,5.895,0
2583,control,Northeast,mobile,5.985,0
2584,control,South,mobile,8.078,0
2585,control,South,mobile,7.128,0
2586,control,West,mobile,3.968,0
2587,treatment,Midwest,desktop,20.646,0
2588,treatment,West,mobile,15.734,0
2589,control,West,desktop,2.862,0
2590,treatment,West,desktop,3.407,0
2591,control,South,desktop,1.666,0
2592,treatment,Midwest,desktop,3.388,0
2593,control,Midwest,mobile,2.67,0
2594,treatment,Northeast,mobile,6.209,0
2595,treatment,Mountain,desktop,2.41,0
2596,treatment,Northeast,mobile,9.024,0
2597,treatment,West,mobile,4.45,1
2598,treatment,Midwest,desktop,19.321,0
2599,control,South,mobile,7.576,0
2600,treatment,South,mobile,8.057,0
2601,control,Northeast,desktop,2.584,0
2602,treatment,West,mobile,4.355,0
2603,treatment,Midwest,mobile,3.803,0
2604,treatment,Northeast,mobile,6.642,0
2605,treatment,Midwest,desktop,3.213,0
2606,treatment,Midwest,mobile,2.507,0
2607,control,Northeast,mobile,3.296,0
2608,control,West,desktop,1.498,0
2609,control,West,mobile,10.607,0
2610,treatment,West,desktop,9.027,0
2611,treatment,Midwest,mobile,10.98,0
2612,control,West,mobile,2.197,0
2613,treatment,Midwest,mobile,11.757,0
2614,control,Mountain,mobile,0.373,0
2615,control,West,mobile,1.645,0
2616,treatment,Midwest,mobile,2.993,0
2617,control,Northeast,mobile,4.956,0
2618,treatment,Northeast,desktop,7.418,0
2619,treatment,West,desktop,4.713,0
2620,control,South,mobile,11.47,1
2621,treatment,Northeast,mobile,3.087,0
2622,treatment,West,desktop,6.291,0
2623,control,Northeast,desktop,3.389,0
2624,treatment,Northeast,mobile,2.856,0
2625,treatment,South,mobile,3.279,0
2626,treatment,West,desktop,2.561,0
2627,treatment,Mountain,mobile,0.911,0
2628,control,West,mobile,8.58,0
2629,control,South,mobile,4.667,0
2630,treatment,West,desktop,5.886,1
2631,control,Midwest,mobile,9.09,0
2632,control,South,desktop,1.25,0
2633,control,South,mobile,14.095,0
2634,treatment,South,desktop,4.689,0
2635,treatment,Mountain,mobile,0.257,0
2636,control,West,desktop,2.289,1
2637,control,Northeast,desktop,4.581,0
2638,treatment,Midwest,mobile,11.531,0
2639,treatment,South,mobile,5.466,0
2640,treatment,West,desktop,3.841,1
2641,control,South,mobile,1.954,0
2642,treatment,West,mobile,5.687,0
2643,control,Midwest,desktop,17.086,0
2644,control,South,mobile,5.487,0
2645,treatment,Midwest,desktop,6.279,0
2646,treatment,Midwest,mobile,3.902,0
2647,control,South,mobile,1.004,0
2648,treatment,South,mobile,1.044,1
2649,treatment,Midwest,mobile,0.275,0
2650,treatment,Northeast,mobile,1.629,0
2651,treatment,Midwest,mobile,4.03,1
2652,control,Mountain,mobile,4.411,0
2653,control,Northeast,desktop,7.594,0
2654,treatment,South,desktop,2.111,0
2655,treatment,Midwest,desktop,0.679,0
2656,control,South,desktop,3.188,1
2657,control,West,desktop,1.763,0
2658,treatment,West,mobile,2.306,0
2659,control,Midwest,mobile,4.109,0
2660,control,West,mobile,2.795,0
2661,treatment,West,mobile,1.422,0
2662,treatment,Mountain,mobile,2.911,1
2663,treatment,West,mobile,10.721,0
2664,treatment,West,mobile,8.567,0
2665,control,South,desktop,3.774,1
2666,treatment,Mountain,mobile,7.492,0
2667,treatment,South,desktop,5.312,0
2668,treatment,West,mobile,4.463,0
2669,treatment,South,desktop,2.777,0
2670,treatment,Midwest,desktop,6.29,1
2671,treatment,Midwest,desktop,4.875,0
2672,control,South,mobile,1.867,0
2673,treatment,South,mobile,11.867,0
2674,treatment,West,desktop,10.025,0
2675,control,South,mobile,10.057,0
2676,treatment,South,mobile,10.633,0
2677,control,West,mobile,2.07,0
2678,control,Mountain,mobile,4.411,0
2679,treatment,West,mobile,8.254,1
2680,control,Midwest,mobile,11.204,0
2681,treatment,West,desktop,7.042,0
2682,treatment,Northeast,desktop,2.583,0
2683,treatment,West,mobile,4.566,0
2684,treatment,West,mobile,5.128,0
2685,treatment,South,mobile,5.731,1
2686,control,West,desktop,5.362,0
2687,control,Mountain,mobile,10.933,0
2688,treatment,Northeast,mobile,1.414,0
2689,control,West,mobile,1.187,0
2690,treatment,South,mobile,3.243,0
2691,treatment,West,mobile,22.405,0
2692,treatment,South,mobile,7.969,1
2693,control,Mountain,desktop,2.177,0
2694,control,West,desktop,1.697,0
2695,treatment,Midwest,mobile,11.444,0
2696,treatment,West,mobile,0.637,0
2697,treatment,South,desktop,8.409,0
2698,control,Mountain,mobile,3.756,0
2699,treatment,West,mobile,7.468,0
2700,control,South,desktop,2.268,0
2701,treatment,South,desktop,5.804,0
2702,control,West,mobile,1.515,1
2703,control,West,mobile,1.509,0
2704,control,Midwest,desktop,6.039,0
2705,treatment,Midwest,desktop,10.382,0
2706,control,Midwest,desktop,7.44,0
2707,treatment,South,mobile,4.223,0
2708,control,Mountain,desktop,2.289,0
2709,treatment,Northeast,desktop,15.875,0
2710,control,Northeast,desktop,5.35,0
2711,control,Mountain,mobile,4.117,0
2712,treatment,West,mobile,11.387,0
2713,treatment,South,mobile,0.525,0
2714,treatment,Northeast,desktop,12.223,0
2715,treatment,South,mobile,7.889,0
2716,treatment,West,desktop,11.798,0
2717,treatment,West,mobile,2.088,0
2718,treatment,Northeast,mobile,6.133,0
2719,treatment,Midwest,mobile,2.301,0
2720,control,Mountain,mobile,1.079,0
2721,control,West,desktop,0.726,0
2722,control,South,mobile,4.918,1
2723,control,South,desktop,0.745,0
2724,treatment,Northeast,mobile,7.645,1
2725,control,Midwest,mobile,4.373,0
2726,treatment,Mountain,mobile,5.059,1
2727,control,South,mobile,6.03,0
2728,treatment,Mountain,mobile,2.805,1
2729,control,Midwest,mobile,0.33,0
2730,control,Northeast,mobile,3.258,0
2731,treatment,Mountain,mobile,6.464,0
2732,treatment,South,mobile,3.81,1
2733,control,Midwest,mobile,3.726,0
2734,treatment,South,desktop,6.734,0
2735,control,Midwest,desktop,10.705,0
2736,treatment,South,mobile,6.383,0
2737,treatment,Mountain,mobile,5.957,0
2738,treatment,South,mobile,1.724,1
2739,control,West,desktop,2.496,0
2740,control,Northeast,mobile,2.155,1
2741,control,Midwest,mobile,8.573,0
2742,treatment,South,desktop,0.832,0
2743,control,West,desktop,4.581,0
2744,treatment,South,mobile,4.588,0
2745,control,West,mobile,3.733,0
2746,control,South,mobile,3.476,0
2747,treatment,West,desktop,1.064,0
2748,control,Midwest,desktop,8.161,0
2749,control,Mountain,mobile,1.772,1
2750,control,West,mobile,8.541,1
2751,treatment,Midwest,mobile,7.084,0
2752,control,Northeast,mobile,3.048,0
2753,control,Northeast,mobile,1.662,0
2754,treatment,Mountain,desktop,2.26,0
2755,treatment,West,desktop,8.772,0
2756,treatment,West,mobile,12.764,0
2757,control,South,mobile,8.659,0
2758,treatment,West,mobile,6.967,0
2759,control,West,mobile,14.422,0
2760,treatment,Northeast,mobile,22.055,0
2761,treatment,Midwest,desktop,3.941,0
2762,treatment,Northeast,desktop,7.968,0
2763,control,West,mobile,4.973,0
2764,control,Northeast,desktop,2.333,0
2765,control,West,desktop,4.771,0
2766,control,Midwest,mobile,5.076,0
2767,control,Northeast,mobile,1.407,0
2768,treatment,Northeast,mobile,1.481,0
2769,control,South,mobile,5.487,0
2770,control,West,mobile,7.056,0
2771,treatment,Mountain,mobile,2.166,1
2772,control,West,desktop,6.382,0
2773,treatment,Northeast,desktop,6.481,0
2774,treatment,West,mobile,9.615,0
2775,treatment,South,mobile,1.332,0
2776,treatment,West,desktop,6.392,0
2777,treatment,Midwest,mobile,3.698,0
2778,treatment,South,mobile,3.828,0
2779,control,Northeast,mobile,0.782,0
2780,control,West,mobile,7.804,0
2781,treatment,Mountain,mobile,2.212,0
2782,treatment,Midwest,mobile,0.459,0
2783,control,Northeast,mobile,14.262,0
2784,treatment,West,mobile,10.784,0
2785,treatment,West,mobile,5.439,0
2786,treatment,West,mobile,4.358,0
2787,treatment,South,desktop,5.223,0
2788,control,South,desktop,3.611,0
2789,control,West,mobile,1.62,0
2790,control,Northeast,desktop,1.8,0
2791,control,South,mobile,9.536,0
2792,treatment,Northeast,mobile,2.131,0
2793,control,Mountain,mobile,3.507,0
2794,control,Midwest,mobile,2.592,0
2795,control,Midwest,mobile,1.447,0
2796,treatment,Midwest,desktop,7.967,0
2797,treatment,Midwest,mobile,1.89,0
2798,treatment,Midwest,mobile,3.2,0
2799,control,Northeast,mobile,5.419,0
2800,treatment,West,mobile,1.577,0
2801,treatment,Mountain,mobile,2.956,0
2802,treatment,West,mobile,4.791,0
2803,control,South,desktop,4.692,0
2804,treatment,Mountain,mobile,2.591,0
2805,control,Mountain,mobile,3.948,0
2806,treatment,West,desktop,12.839,0
2807,treatment,Northeast,mobile,6.895,0
2808,control,Northeast,desktop,7.562,1
2809,control,West,desktop,5.261,0
2810,control,Midwest,mobile,6.474,0
2811,treatment,Mountain,mobile,12.323,0
2812,treatment,Midwest,mobile,9.864,0
2813,treatment,Mountain,mobile,5.464,1
2814,treatment,West,desktop,7.097,0
2815,treatment,West,mobile,10.43,0
2816,treatment,West,mobile,15.349,0
2817,treatment,South,mobile,5.427,0
2818,control,Midwest,mobile,1.767,1
2819,control,West,desktop,5.327,0
2820,control,South,desktop,11.65,0
2821,control,Northeast,mobile,2.636,0
2822,control,Mountain,desktop,0.874,0
2823,treatment,Midwest,desktop,8.061,1
2824,control,Northeast,desktop,8.31,0
2825,control,Midwest,mobile,4.704,1
2826,treatment,West,mobile,0.549,0
2827,treatment,West,mobile,6.123,0
2828,treatment,South,mobile,0.664,0
2829,treatment,Northeast,mobile,0.497,0
2830,treatment,West,desktop,6.71,0
2831,treatment,Midwest,mobile,8.405,0
2832,treatment,Mountain,mobile,11.281,0
2833,treatment,West,desktop,3.73,1
2834,treatment,West,desktop,13.249,0
2835,treatment,Mountain,mobile,11.09,0
2836,control,Mountain,desktop,2.074,0
2837,treatment,Northeast,desktop,5.69,0
2838,control,South,mobile,3.225,0
2839,treatment,West,desktop,3.081,0
2840,control,West,mobile,7.774,0
2841,control,West,desktop,7.113,0
2842,control,Northeast,desktop,4.6,1
2843,control,West,desktop,9.729,1
2844,control,Midwest,mobile,7.082,0
2845,treatment,South,mobile,9.0,0
2846,treatment,Northeast,desktop,1.452,0
2847,treatment,West,desktop,3.026,0
2848,treatment,West,desktop,2.762,1
2849,treatment,Mountain,desktop,8.616,0
2850,control,Mountain,mobile,8.185,0
2851,control,South,mobile,0.468,0
2852,control,Mountain,mobile,0.706,0
2853,treatment,Northeast,mobile,3.746,0
2854,treatment,Midwest,mobile,1.486,0
2855,treatment,West,mobile,5.263,1
2856,treatment,West,desktop,11.048,1
2857,treatment,Midwest,mobile,3.97,1
2858,control,West,desktop,8.611,0
2859,control,West,mobile,4.706,0
2860,treatment,South,mobile,1.824,1
2861,treatment,Mountain,desktop,6.72,0
2862,treatment,Mountain,mobile,1.766,0
2863,treatment,South,mobile,5.164,0
2864,treatment,West,desktop,10.783,0
2865,treatment,South,mobile,9.857,0
2866,control,Northeast,desktop,8.65,0
2867,treatment,Mountain,desktop,1.836,0
2868,treatment,Mountain,mobile,5.849,0
2869,control,Mountain,desktop,4.378,1
2870,treatment,West,desktop,2.593,0
2871,control,South,mobile,2.45,0
2872,treatment,Northeast,mobile,4.85,0
2873,control,Mountain,desktop,6.322,0
2874,control,Midwest,desktop,2.157,0
2875,control,Mountain,desktop,1.054,0
2876,control,Midwest,desktop,2.43,0
2877,control,West,mobile,11.326,0
2878,treatment,West,mobile,19.703,0
2879,control,West,mobile,5.59,0
2880,treatment,West,mobile,4.876,0
2881,control,West,mobile,9.008,0
2882,treatment,Midwest,desktop,4.517,0
2883,control,West,mobile,3.244,0
2884,control,West,mobile,4.995,0
2885,treatment,Northeast,mobile,4.261,0
2886,control,South,desktop,2.627,0
2887,control,West,desktop,3.373,0
2888,control,Midwest,mobile,4.84,0
2889,treatment,West,mobile,2.597,0
2890,control,South,mobile,3.216,0
2891,control,South,mobile,1.784,0
2892,control,Northeast,desktop,5.514,0
2893,treatment,West,mobile,9.842,0
2894,treatment,Midwest,mobile,6.342,0
2895,treatment,South,mobile,2.602,0
2896,treatment,South,desktop,8.511,0
2897,treatment,West,desktop,1.746,0
2898,control,West,mobile,2.901,0
2899,treatment,South,mobile,1.465,0
2900,treatment,West,desktop,8.275,1
2901,control,Mountain,mobile,1.509,0
2902,control,Northeast,mobile,0.721,1
2903,control,West,mobile,8.873,0
2904,treatment,South,desktop,11.444,0
2905,treatment,West,mobile,8.763,1
2906,control,Midwest,mobile,3.886,0
2907,control,West,mobile,4.138,0
2908,control,South,desktop,4.458,0
2909,treatment,South,mobile,0.698,0
2910,control,South,mobile,2.5,0
2911,control,Midwest,desktop,1.177,0
2912,treatment,West,desktop,16.56,0
2913,treatment,Mountain,mobile,4.796,0
2914,control,Midwest,mobile,11.698,0
2915,treatment,Midwest,desktop,19.408,0
2916,treatment,West,desktop,0.801,0
